"time","sender","name","content"
"2021-12-07 14:32:10","972234874","Lilith","Woah that’s cool! Where is he now? Why didn’t he stay here like you though?"
"2021-12-07 14:32:25","972234874","Lilith","Who is Sarendudk?"
"2021-12-07 14:32:37","972234874","Lilith","Thanks Masbur! I will go now, good night."
"2021-12-07 14:32:50","972234874","Lilith",">>"
"2021-12-07 14:32:57","972234874","Lilith",">>"
"2021-12-07 14:33:11","972234874","Lilith",">>"
"2021-12-07 14:33:22","972234874","Lilith",">>"
"2021-12-07 14:33:29","972234874","Lilith",">>"
"2021-12-07 14:33:38","972234874","Lilith",">>"
"2021-12-07 14:33:50","972234874","Lilith",">>"
"2021-12-07 14:33:59","972234874","Lilith",">>"
"2021-12-07 14:34:26","972234874","Lilith",">>"
"2021-12-07 14:34:32","972234874","Lilith",">>"
"2021-12-07 14:34:46","972234874","Lilith",">>"
"2021-12-07 14:34:51","972234874","Lilith",">>"
"2021-12-07 14:34:55","972234874","Lilith",">>"
"2021-12-07 14:35:05","972234874","Lilith",">>"
"2021-12-07 14:35:09","972234874","Lilith",">>"
"2021-12-07 14:35:53","972234874","Lilith",">>"
"2021-12-07 14:36:00","972234874","Lilith","Lusine! You have to come with me to the land where no fire can cross!"
"2021-12-07 14:36:02","972234874","Lilith","What do you mean? You knew? Why didn’t you say anything?"
"2021-12-07 14:36:10","972234874","Lilith","You didn’t want to burden me so you were just gonna let the fire consume me and everyone in the village?"
"2021-12-07 14:36:16","972234874","Lilith","… Whatever, I know everything now. Can you help me find the land where no fire can cross?"
"2021-12-07 14:36:26","972234874","Lilith","I asked Masbur but he didn’t understand me, even the soil doesn’t get me. I could only talk with the trees"
"2021-12-07 14:36:28","972234874","Lilith","They gave me their seeds and their flowers but they themselves decided to stay and meet the fire with their soil"
"2021-12-07 14:36:44","972234874","Lilith","But what if I don’t make it to the land where no fire can cross in time? What if it catches me? What if …"
"2021-12-07 14:37:05","972234874","Lilith","Come with me, I’ll get you and the seeds to the land where no fire can cross, it’s too dangerous to try slowing the fire down"
"2021-12-07 14:37:16","972234874","Lilith",">>"
"2021-12-07 14:37:27","972234874","Lilith","Slow down"
"2021-12-07 14:37:31","972234874","Lilith",">>"
"2021-12-07 14:37:36","972234874","Lilith",">>"
"2021-12-07 14:37:43","972234874","Lilith",">>"
"2021-12-07 14:38:05","972234874","Lilith",">>"
"2021-12-07 14:38:13","972234874","Lilith",">>"
"2021-12-07 14:38:21","972234874","Lilith",">>"
"2021-12-07 14:38:36","972234874","Lilith",">>"
"2021-12-07 14:38:46","972234874","Lilith",">>"
"2021-12-07 14:39:09","972234874","Lilith",">>"
"2021-12-07 14:39:16","972234874","Lilith",">>"
"2021-12-07 14:39:31","972234874","Lilith",">>"
"2021-12-07 14:39:33","972234874","Lilith",">>"
"2021-12-07 14:39:44","972234874","Lilith",">>"
"2021-12-07 14:39:54","972234874","Lilith","Dance with the sand, slowly making my way through the desert"
"2021-12-07 14:40:09","972234874","Lilith",">>"
"2021-12-07 14:40:11","972234874","Lilith",">>"
"2021-12-07 14:40:25","972234874","Lilith","Death"
"2021-12-07 14:40:36","972234874","Lilith","Chaos"
"2021-12-07 14:40:44","972234874","Lilith","An explosion"
"2021-12-07 14:40:52","972234874","Lilith","Division"
"2021-12-07 14:41:00","972234874","Lilith","Fall"
"2021-12-07 14:41:07","972234874","Lilith","Spring"
"2021-12-07 14:41:13","972234874","Lilith","Fire"
"2021-12-07 14:41:21","972234874","Lilith",">>"
"2021-12-07 14:41:31","972234874","Lilith",">>"
"2021-12-07 14:41:42","972234874","Lilith",">>"
"2021-12-07 14:41:47","972234874","Lilith",">>"
"2021-12-07 14:41:52","972234874","Lilith",">>"
"2021-12-07 14:42:01","972234874","Lilith",">>"
"2021-12-07 14:42:10","972234874","Lilith",">>"
"2021-12-07 14:42:19","972234874","Lilith",">>"
"2021-12-07 14:42:27","972234874","Lilith",">>"
"2021-12-07 14:42:36","972234874","Lilith",">>"
"2021-12-07 14:42:47","972234874","Lilith",">>"
"2021-12-07 14:42:49","972234874","Lilith",">>"
"2021-12-07 14:42:58","972234874","Lilith",">>"
"2021-12-07 14:43:12","972234874","Lilith",">>"
"2021-12-07 14:43:20","972234874","Lilith",">>"
"2021-12-07 14:43:33","972234874","Lilith",">>"
"2021-12-07 14:43:46","972234874","Lilith",">>"
"2021-12-07 14:43:51","972234874","Lilith",">>"
"2021-12-07 14:44:06","972234874","Lilith",">>"
"2021-12-07 14:44:14","972234874","Lilith",">>"
"2021-12-07 14:44:19","972234874","Lilith",">>"
"2021-12-07 14:44:26","972234874","Lilith",">>"
"2021-12-07 14:44:39","972234874","Lilith",">>"
"2021-12-07 14:44:52","972234874","Lilith",">>"
"2021-12-07 14:44:58","972234874","Lilith",">>"
"2021-12-07 14:45:12","972234874","Lilith",">>"
"2021-12-07 14:45:17","972234874","Lilith",">>"
"2021-12-08 00:36:52","1354806846","Shush","/"
"2021-12-08 00:36:57","1354806846","Shush",">>"
"2021-12-08 00:37:01","1354806846","Shush",">>"
"2021-12-08 00:37:10","1354806846","Shush",">>"
"2021-12-08 02:06:25","5027880762","Tigran","/start"
"2021-12-08 02:06:32","5027880762","Tigran","What are you"
"2021-12-08 02:06:50","5027880762","Tigran","What if i do?"
"2021-12-08 02:06:54","5027880762","Tigran","Hmmmmm"
"2021-12-08 02:07:16","5027880762","Tigran","My destiny is to prove that Mher is gay"
"2021-12-08 02:08:10","5027880762","Tigran","Okay"
"2021-12-08 05:02:15","1133490872","Hrachya","Oh, you were sleeping? My bad"
"2021-12-08 05:02:16","1133490872","Hrachya","I’m here because a lot of things worry me. I’m too short to understand them right now, so I thought you could help me"
"2021-12-08 05:02:18","1133490872","Hrachya","Well… yeah that’s what I imagined"
"2021-12-08 05:02:19","1133490872","Hrachya","Hey, how about I bring you some of my favorite chewing gum next time?"
"2021-12-08 05:02:20","1133490872","Hrachya","My big bro is not home, I want to know why that is"
"2021-12-08 05:02:21","1133490872","Hrachya","His name is Masis, he is waay taller than me"
"2021-12-08 05:02:22","1133490872","Hrachya","I’m confused, is he me or you?"
"2021-12-08 05:02:24","1133490872","Hrachya","Woah that’s cool! Where is he now? Why didn’t he stay here like you though?"
"2021-12-08 05:02:25","1133490872","Hrachya","Who is Sarendudk?"
"2021-12-08 05:02:26","1133490872","Hrachya","Thanks Masbur! I will go now, good night."
"2021-12-08 05:02:27","1133490872","Hrachya",">>"
"2021-12-08 05:02:29","1133490872","Hrachya",">>"
"2021-12-08 05:02:30","1133490872","Hrachya",">>"
"2021-12-08 05:02:32","1133490872","Hrachya",">>"
"2021-12-08 05:02:33","1133490872","Hrachya",">>"
"2021-12-08 05:02:35","1133490872","Hrachya",">>"
"2021-12-08 05:02:36","1133490872","Hrachya",">>"
"2021-12-08 05:02:38","1133490872","Hrachya",">>"
"2021-12-08 05:02:39","1133490872","Hrachya",">>"
"2021-12-08 05:02:40","1133490872","Hrachya",">>"
"2021-12-08 05:02:41","1133490872","Hrachya",">>"
"2021-12-08 05:02:42","1133490872","Hrachya",">>"
"2021-12-08 05:02:43","1133490872","Hrachya",">>"
"2021-12-08 05:02:45","1133490872","Hrachya",">>"
"2021-12-08 05:02:46","1133490872","Hrachya",">>"
"2021-12-08 05:02:47","1133490872","Hrachya",">>"
"2021-12-08 05:02:48","1133490872","Hrachya","Lusine! You have to come with me to the land where no fire can cross!"
"2021-12-08 05:02:50","1133490872","Hrachya","What do you mean? You knew? Why didn’t you say anything?"
"2021-12-08 05:02:51","1133490872","Hrachya","You didn’t want to burden me so you were just gonna let the fire consume me and everyone in the village?"
"2021-12-08 05:02:52","1133490872","Hrachya","… Whatever, I know everything now. Can you help me find the land where no fire can cross?"
"2021-12-08 05:02:53","1133490872","Hrachya","I asked Masbur but he didn’t understand me, even the soil doesn’t get me. I could only talk with the trees"
"2021-12-08 05:02:56","1133490872","Hrachya","They gave me their seeds and their flowers but they themselves decided to stay and meet the fire with their soil"
"2021-12-08 05:02:57","1133490872","Hrachya","They gave me their seeds and their flowers but they themselves decided to stay and meet the fire with their soil"
"2021-12-08 05:02:58","1133490872","Hrachya","But what if I don’t make it to the land where no fire can cross in time? What if it catches me? What if …"
"2021-12-08 05:02:59","1133490872","Hrachya","Come with me, I’ll get you and the seeds to the land where no fire can cross, it’s too dangerous to try slowing the fire down"
"2021-12-08 05:03:00","1133490872","Hrachya",">>"
"2021-12-08 05:03:01","1133490872","Hrachya","Slow down"
"2021-12-08 05:03:03","1133490872","Hrachya",">>"
"2021-12-08 05:03:04","1133490872","Hrachya",">>"
"2021-12-08 05:03:06","1133490872","Hrachya",">>"
"2021-12-08 05:03:07","1133490872","Hrachya",">>"
"2021-12-08 05:03:08","1133490872","Hrachya",">>"
"2021-12-08 05:03:09","1133490872","Hrachya",">>"
"2021-12-08 05:03:10","1133490872","Hrachya",">>"
"2021-12-08 05:03:11","1133490872","Hrachya",">>"
"2021-12-08 05:03:12","1133490872","Hrachya",">>"
"2021-12-08 05:03:14","1133490872","Hrachya",">>"
"2021-12-08 05:03:15","1133490872","Hrachya",">>"
"2021-12-08 05:03:17","1133490872","Hrachya",">>"
"2021-12-08 05:03:19","1133490872","Hrachya",">>"
"2021-12-08 05:03:20","1133490872","Hrachya","Dance with the sand, slowly making my way through the desert"
"2021-12-08 05:03:22","1133490872","Hrachya",">>"
"2021-12-08 05:03:23","1133490872","Hrachya",">>"
"2021-12-08 05:03:25","1133490872","Hrachya","Pain"
"2021-12-08 05:03:28","1133490872","Hrachya","Stillness"
"2021-12-08 05:03:29","1133490872","Hrachya","Eternity"
"2021-12-08 05:03:31","1133490872","Hrachya","Division"
"2021-12-08 05:03:32","1133490872","Hrachya","Winter"
"2021-12-08 05:03:33","1133490872","Hrachya","Winter"
"2021-12-08 05:03:36","1133490872","Hrachya","Wind"
"2021-12-08 05:03:38","1133490872","Hrachya",">>"
"2021-12-08 05:03:39","1133490872","Hrachya",">>"
"2021-12-08 05:03:41","1133490872","Hrachya",">>"
"2021-12-08 05:03:42","1133490872","Hrachya",">>"
"2021-12-08 05:03:43","1133490872","Hrachya",">>"
"2021-12-08 05:03:43","1133490872","Hrachya",">>"
"2021-12-08 05:03:44","1133490872","Hrachya",">>"
"2021-12-08 05:03:45","1133490872","Hrachya",">>"
"2021-12-08 05:03:46","1133490872","Hrachya",">>"
"2021-12-08 05:03:46","1133490872","Hrachya",">>"
"2021-12-08 05:03:47","1133490872","Hrachya",">>"
"2021-12-08 05:03:47","1133490872","Hrachya",">>"
"2021-12-08 05:03:48","1133490872","Hrachya",">>"
"2021-12-08 05:03:48","1133490872","Hrachya",">>"
"2021-12-08 05:03:49","1133490872","Hrachya",">>"
"2021-12-08 05:03:49","1133490872","Hrachya",">>"
"2021-12-08 05:03:50","1133490872","Hrachya",">>"
"2021-12-08 05:03:50","1133490872","Hrachya",">>"
"2021-12-08 05:03:51","1133490872","Hrachya",">>"
"2021-12-08 05:03:51","1133490872","Hrachya",">>"
"2021-12-08 05:03:52","1133490872","Hrachya",">>"
"2021-12-08 05:03:52","1133490872","Hrachya",">>"
"2021-12-08 05:03:53","1133490872","Hrachya",">>"
"2021-12-08 05:03:53","1133490872","Hrachya",">>"
"2021-12-08 05:03:54","1133490872","Hrachya",">>"
"2021-12-08 05:03:54","1133490872","Hrachya",">>"
"2021-12-08 05:05:40","1008740009","Artur","/start"
"2021-12-08 05:05:44","1008740009","Artur",">>"
"2021-12-08 05:05:44","1008740009","Artur",">>"
"2021-12-08 05:05:45","1008740009","Artur",">>"
"2021-12-08 05:05:45","1008740009","Artur",">>"
"2021-12-08 05:05:46","1008740009","Artur",">>"
"2021-12-08 05:05:46","1008740009","Artur",">>"
"2021-12-08 05:05:47","1008740009","Artur",">>"
"2021-12-08 05:05:47","1008740009","Artur",">>"
"2021-12-08 05:05:48","1008740009","Artur",">>"
"2021-12-08 05:05:48","1008740009","Artur",">>"
"2021-12-08 05:05:49","1008740009","Artur",">>"
"2021-12-08 05:06:11","1008740009","Artur","."
"2021-12-08 05:06:19","1008740009","Artur","0"
"2021-12-08 05:10:09","1008740009","Artur","Hey Lusine! Well, I was about to fall asleep again as I was bored waiting for you."
"2021-12-08 05:10:12","1008740009","Artur","Oh really? Did you find her?"
"2021-12-08 05:10:14","1008740009","Artur","Thats hilarious! But uncle Misak is an old man, is he okay?"
"2021-12-08 05:10:16","1008740009","Artur","Well, let's rush because we are already pretty late. It may rain soon"
"2021-12-08 05:10:17","1008740009","Artur","Well, let's rush because we are already pretty late. It may rain soon"
"2021-12-08 05:10:17","1008740009","Artur","Well, let's rush because we are already pretty late. It may rain soon"
"2021-12-08 05:10:18","1008740009","Artur",">>"
"2021-12-08 05:10:19","1008740009","Artur",">>"
"2021-12-08 05:10:21","1008740009","Artur",">>"
"2021-12-08 05:10:23","1008740009","Artur",">>"
"2021-12-08 05:10:23","1008740009","Artur",">>"
"2021-12-08 05:10:24","1008740009","Artur",">>"
"2021-12-08 05:10:24","1008740009","Artur",">>"
"2021-12-08 05:10:25","1008740009","Artur",">>"
"2021-12-08 05:10:25","1008740009","Artur",">>"
"2021-12-08 05:10:26","1008740009","Artur","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-08 05:10:26","1008740009","Artur","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-08 05:10:26","1008740009","Artur","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-08 05:10:27","1008740009","Artur","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-08 05:10:27","1008740009","Artur","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-08 05:10:28","1008740009","Artur","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-08 05:10:28","1008740009","Artur","Lusine, it's about to rain, and it seems like it's going to be intense. Let's find a huge rock and hide under it!"
"2021-12-08 05:10:29","1008740009","Artur","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-08 05:10:29","1008740009","Artur","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-08 05:10:30","1008740009","Artur","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-08 05:10:30","1008740009","Artur","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-08 05:10:31","1008740009","Artur","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-08 05:10:31","1008740009","Artur","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-08 05:10:32","1008740009","Artur","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-08 05:10:32","1008740009","Artur","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-08 05:10:33","1008740009","Artur","Lusine, I'm talking to you; we have to rush, hurry up."
"2021-12-08 05:10:36","1008740009","Artur","No, I have an idea. Do you see the tree in front of us?"
"2021-12-08 05:10:38","1008740009","Artur","Let's sit down under the tree, eat the pies, and then go back so we won't have to carry the heavy basket with us."
"2021-12-08 05:10:39","1008740009","Artur","We have what we have, Lusine. And see! The dog is under the tree; you can feed him."
"2021-12-08 05:10:40","1008740009","Artur",">>"
"2021-12-08 05:10:41","1008740009","Artur",">>"
"2021-12-08 05:10:43","1008740009","Artur",">>"
"2021-12-08 05:10:45","1008740009","Artur",">>"
"2021-12-08 05:10:45","1008740009","Artur",">>"
"2021-12-08 05:10:49","1008740009","Artur","Mom, why are you sitting here? It's cold, and it will rain soon. Look at the gloomy sky!"
"2021-12-08 05:10:50","1008740009","Artur","What do you mean, mom?"
"2021-12-08 05:10:51","1008740009","Artur","Oh, I just remembered! Sorry, mom! I forgot to tell her to say hi to her mom for you."
"2021-12-08 05:10:52","1008740009","Artur","Mom, where's big bro? He should've been home at this time."
"2021-12-08 05:10:53","1008740009","Artur","Why mom? When will he be back? I had something funny to tell him about uncle Misak."
"2021-12-08 05:10:54","1008740009","Artur",">>"
"2021-12-08 05:15:21","1008740009","Artur",">>"
"2021-12-08 05:15:23","1008740009","Artur",">>"
"2021-12-08 05:15:24","1008740009","Artur",">>"
"2021-12-08 05:16:02","1008740009","Artur","G"
"2021-12-08 05:16:11","1008740009","Artur",">>"
"2021-12-08 05:16:12","1008740009","Artur",">>"
"2021-12-08 05:16:15","1008740009","Artur","Masbur? Are you awake?"
"2021-12-08 05:16:17","1008740009","Artur","Good evening Masbur. Are you awake?"
"2021-12-08 05:16:19","1008740009","Artur","Good evening Masbur. Are you awake?"
"2021-12-08 05:16:20","1008740009","Artur","Masbur? Are you awake?"
"2021-12-08 05:16:20","1008740009","Artur","GOOD EVENING MASBUR!! DO YOU HAPPEN TO BE AWAKE?"
"2021-12-08 05:16:23","1008740009","Artur","Oh, you were sleeping? My bad"
"2021-12-08 05:16:25","1008740009","Artur","I’m here because a lot of things worry me. I’m too short to understand them right now, so I thought you could help me"
"2021-12-08 05:16:26","1008740009","Artur","Well… yeah that’s what I imagined"
"2021-12-08 05:16:27","1008740009","Artur","Hey, how about I bring you some of my favorite chewing gum next time?"
"2021-12-08 05:17:39","1008740009","Artur","Hey, how about I bring you some of my favorite chewing gum next time?"
"2021-12-08 05:17:52","1008740009","Artur","My big bro is not home, I want to know why that is"
"2021-12-08 05:17:55","1008740009","Artur","His name is Masis, he is waay taller than me"
"2021-12-08 05:18:25","1008740009","Artur","I’m confused, is he me or you?"
"2021-12-08 05:18:26","1008740009","Artur","I’m confused, is he me or you?"
"2021-12-08 05:18:28","1008740009","Artur","J"
"2021-12-08 05:18:30","1008740009","Artur","I"
"2021-12-08 05:18:34","1008740009","Artur","Woah that’s cool! Where is he now? Why didn’t he stay here like you though?"
"2021-12-08 05:18:49","1008740009","Artur","Who is Sahendudk"
"2021-12-08 05:19:15","1008740009","Artur","Who is Sarendudht?"
"2021-12-08 05:19:56","1008740009","Artur","Who is Sarendudht?"
"2021-12-08 05:19:57","1008740009","Artur","Who is Sarendudt?"
"2021-12-08 05:20:19","1008740009","Artur","Who is Sarendudk?"
"2021-12-08 05:20:23","1008740009","Artur","Thanks Masbur! I will go now, good night."
"2021-12-08 05:20:24","1008740009","Artur",">>"
"2021-12-08 05:20:25","1008740009","Artur",">>"
"2021-12-08 05:20:25","1008740009","Artur",">>"
"2021-12-08 05:20:26","1008740009","Artur",">>"
"2021-12-08 05:20:27","1008740009","Artur",">>"
"2021-12-08 05:20:28","1008740009","Artur",">>"
"2021-12-08 05:20:28","1008740009","Artur",">>"
"2021-12-08 05:20:30","1008740009","Artur",">>"
"2021-12-08 05:20:30","1008740009","Artur",">>"
"2021-12-08 05:20:31","1008740009","Artur",">>"
"2021-12-08 05:20:31","1008740009","Artur",">>"
"2021-12-08 05:20:33","1008740009","Artur",">>"
"2021-12-08 05:20:33","1008740009","Artur",">>"
"2021-12-08 05:20:34","1008740009","Artur",">>"
"2021-12-08 05:20:34","1008740009","Artur",">>"
"2021-12-08 05:20:35","1008740009","Artur",">>"
"2021-12-08 05:20:35","1008740009","Artur",">>"
"2021-12-08 05:20:36","1008740009","Artur",">>"
"2021-12-08 05:20:36","1008740009","Artur",">>"
"2021-12-08 05:20:37","1008740009","Artur",">>"
"2021-12-08 05:20:37","1008740009","Artur",">>"
"2021-12-08 05:20:37","1008740009","Artur",">>"
"2021-12-08 05:20:38","1008740009","Artur",">>"
"2021-12-08 05:20:38","1008740009","Artur",">>"
"2021-12-08 05:20:39","1008740009","Artur",">>"
"2021-12-08 05:20:39","1008740009","Artur","Lusine! You have to come with me to the land where no fire can cross!"
"2021-12-08 05:20:40","1008740009","Artur","Lusine! You have to come with me to the land where no fire can cross!"
"2021-12-08 05:20:40","1008740009","Artur","Lusine! You have to come with me to the land where no fire can cross!"
"2021-12-08 05:20:42","1008740009","Artur","Lusine! You have to come with me to the land where no fire can cross!"
"2021-12-08 05:20:43","1008740009","Artur","Lusine! You have to come with me to the land where no fire can cross!"
"2021-12-08 05:20:43","1008740009","Artur","Lusine! You have to come with me to the land where no fire can cross!"
"2021-12-08 05:20:43","1008740009","Artur","What do you mean? You knew? Why didn’t you say anything?"
"2021-12-08 05:20:44","1008740009","Artur","What do you mean? You knew? Why didn’t you say anything?"
"2021-12-08 05:20:45","1008740009","Artur","You didn’t want to burden me so you were just gonna let the fire consume me and everyone in the village?"
"2021-12-08 05:20:47","1008740009","Artur","… Whatever, I know everything now. Can you help me find the land where no fire can cross?"
"2021-12-08 05:20:48","1008740009","Artur","I asked Masbur but he didn’t understand me, even the soil doesn’t get me. I could only talk with the trees"
"2021-12-08 05:20:49","1008740009","Artur","They gave me their seeds and their flowers but they themselves decided to stay and meet the fire with their soil"
"2021-12-08 05:20:50","1008740009","Artur","But what if I don’t make it to the land where no fire can cross in time? What if it catches me? What if …"
"2021-12-08 05:20:51","1008740009","Artur","Come with me, I’ll get you and the seeds to the land where no fire can cross, it’s too dangerous to try slowing the fire down"
"2021-12-08 05:20:52","1008740009","Artur",">>"
"2021-12-08 05:20:54","1008740009","Artur","Slow down"
"2021-12-08 05:20:55","1008740009","Artur","Don't slow down"
"2021-12-08 05:20:56","1008740009","Artur",">>"
"2021-12-08 05:20:58","1008740009","Artur",">>"
"2021-12-08 05:20:59","1008740009","Artur",">>"
"2021-12-08 05:21:00","1008740009","Artur",">>"
"2021-12-08 05:21:01","1008740009","Artur",">>"
"2021-12-08 05:21:02","1008740009","Artur",">>"
"2021-12-08 05:21:03","1008740009","Artur",">>"
"2021-12-08 05:21:04","1008740009","Artur",">>"
"2021-12-08 05:21:05","1008740009","Artur",">>"
"2021-12-08 05:21:07","1008740009","Artur","U"
"2021-12-08 05:21:09","1008740009","Artur",">>"
"2021-12-08 05:21:15","1008740009","Artur",">>>"
"2021-12-08 05:21:19","1008740009","Artur",">>"
"2021-12-08 05:21:25","1008740009","Artur",">>"
"2021-12-08 05:21:25","1008740009","Artur",">>"
"2021-12-08 05:41:17","5027880762","Tigran","Nigga?"
"2021-12-08 05:41:24","5027880762","Tigran","Fucking hell"
"2021-12-08 12:55:25","993903016","Mher","reset: 172"
"2021-12-08 13:05:15","993903016","Mher","reset: 172"
"2021-12-08 13:05:19","993903016","Mher",">>"
"2021-12-08 13:06:39","993903016","Mher","reset: 172"
"2021-12-08 13:06:41","993903016","Mher",">>"
"2021-12-08 13:06:45","993903016","Mher",">>"
"2021-12-08 13:40:12","1354806846","Shush","reset: 172"
"2021-12-08 14:14:40","1008740009","ZzekroN","Cut through the desert at high speeds"
"2021-12-08 14:14:40","1008740009","ZzekroN","Cut through the desert at high speeds"
"2021-12-08 14:14:41","1008740009","ZzekroN","Dance with the sand, slowly making my way through the desert"
"2021-12-08 14:14:46","1008740009","ZzekroN",">>"
"2021-12-08 14:16:00","5027880762","Tigran","Garbage"
"2021-12-08 14:16:19","5027880762","Tigran","What are you"
"2021-12-08 14:16:26","5027880762","Tigran",">>"
"2021-12-08 14:16:28","5027880762","Tigran",">>"
"2021-12-08 14:16:30","5027880762","Tigran",">>"
"2021-12-08 14:16:32","5027880762","Tigran",">>"
"2021-12-08 14:16:35","5027880762","Tigran",">>"
"2021-12-08 14:16:38","5027880762","Tigran",">>"
"2021-12-08 14:16:39","5027880762","Tigran",">>"
"2021-12-08 14:16:40","5027880762","Tigran",">>"
"2021-12-08 14:16:42","1008740009","ZzekroN",">>"
"2021-12-08 14:16:42","1008740009","ZzekroN",">>"
"2021-12-08 14:16:43","5027880762","Tigran","Hey Lusine! Well, I was about to fall asleep again as I was bored waiting for you."
"2021-12-08 14:16:44","1008740009","ZzekroN",">>"
"2021-12-08 14:16:44","1008740009","ZzekroN",">>"
"2021-12-08 14:16:45","1008740009","ZzekroN",">>"
"2021-12-08 14:16:45","1008740009","ZzekroN",">>"
"2021-12-08 14:16:46","1008740009","ZzekroN",">>"
"2021-12-08 14:16:46","1008740009","ZzekroN",">>"
"2021-12-08 14:16:46","1008740009","ZzekroN",">>"
"2021-12-08 14:16:47","1008740009","ZzekroN","Hey Lusine! Well, I was about to fall asleep again as I was bored waiting for you."
"2021-12-08 14:16:47","5027880762","Tigran","Oh really? Did you find her?"
"2021-12-08 14:16:47","1008740009","ZzekroN","Hey Lusine! Well, I was about to fall asleep again as I was bored waiting for you."
"2021-12-08 14:16:48","1008740009","ZzekroN","Hey Lusine! Well, I was about to fall asleep again as I was bored waiting for you."
"2021-12-08 14:16:48","1008740009","ZzekroN","Oh really? Did you find her?"
"2021-12-08 14:16:49","1008740009","ZzekroN","Oh really? Did you find her?"
"2021-12-08 14:16:50","1008740009","ZzekroN","Thats hilarious! But uncle Misak is an old man, is he okay?"
"2021-12-08 14:16:50","1008740009","ZzekroN","Thats hilarious! But uncle Misak is an old man, is he okay?"
"2021-12-08 14:16:51","1008740009","ZzekroN","Well, let's rush because we are already pretty late. It may rain soon"
"2021-12-08 14:16:51","1008740009","ZzekroN","Well, let's rush because we are already pretty late. It may rain soon"
"2021-12-08 14:16:52","1008740009","ZzekroN",">>"
"2021-12-08 14:16:52","1008740009","ZzekroN",">>"
"2021-12-08 14:16:54","1008740009","ZzekroN",">>"
"2021-12-08 14:16:55","1008740009","ZzekroN",">>"
"2021-12-08 14:17:27","1008740009","ZzekroN",">>"
"2021-12-09 03:10:15","1312340459","Gaya","/start"
"2021-12-09 03:10:16","1208328709","Ani","/start"
"2021-12-09 03:10:22","1312340459","Gaya",">>"
"2021-12-09 03:10:23","653559414","Gohar","/start"
"2021-12-09 03:10:23","1208328709","Ani",">>"
"2021-12-09 03:10:24","733263030","Լիլիթ","/start"
"2021-12-09 03:10:26","653559414","Gohar",">>"
"2021-12-09 03:10:36","1208328709","Ani",">>"
"2021-12-09 03:10:37","653559414","Gohar",">>"
"2021-12-09 03:10:38","870815337","Vahan Yeranosyan","/start"
"2021-12-09 03:10:39","626154894","Elizabeth","/start"
"2021-12-09 03:10:40","1208328709","Ani",">>"
"2021-12-09 03:10:42","653559414","Gohar",">>"
"2021-12-09 03:10:42","1208328709","Ani",">>"
"2021-12-09 03:10:44","870815337","Vahan Yeranosyan","Hlo"
"2021-12-09 03:10:44","1312340459","Gaya",">>"
"2021-12-09 03:10:45","653559414","Gohar",">>"
"2021-12-09 03:10:47","1312340459","Gaya",">>"
"2021-12-09 03:10:48","1701349715","Varoujan","/start"
"2021-12-09 03:10:49","1312340459","Gaya",">>"
"2021-12-09 03:10:52","870815337","Vahan Yeranosyan","???"
"2021-12-09 03:10:52","1312340459","Gaya",">>"
"2021-12-09 03:10:53","1208328709","Ani",">>"
"2021-12-09 03:10:53","653559414","Gohar",">>"
"2021-12-09 03:10:54","1312340459","Gaya",">>"
"2021-12-09 03:10:54","1208328709","Ani",">>"
"2021-12-09 03:10:56","1208328709","Ani",">>"
"2021-12-09 03:10:56","1312340459","Gaya",">>"
"2021-12-09 03:10:57","1208328709","Ani",">>"
"2021-12-09 03:10:57","653559414","Gohar",">>"
"2021-12-09 03:10:57","626154894","Elizabeth",">>"
"2021-12-09 03:10:57","1312340459","Gaya",">>"
"2021-12-09 03:10:58","1208328709","Ani","Hey Lusine! Well, I was about to fall asleep again as I was bored waiting for you."
"2021-12-09 03:10:59","653559414","Gohar",">>"
"2021-12-09 03:11:00","1312340459","Gaya","Hey Lusine! Well, I was about to fall asleep again as I was bored waiting for you."
"2021-12-09 03:11:00","1892100471","Iren","/start"
"2021-12-09 03:11:01","653559414","Gohar",">>"
"2021-12-09 03:11:02","1093028034","Taguhi","/start"
"2021-12-09 03:11:04","653559414","Gohar","Hey Lusine! Well, I was about to fall asleep again as I was bored waiting for you."
"2021-12-09 03:11:04","870815337","Vahan Yeranosyan","Hello"
"2021-12-09 03:11:06","1208328709","Ani","Oh really? Did you find her?"
