"id","time","address","isp","country","rdns","screenx","screeny","user_agent","timestamps","path"
"770","2022-04-18 06:27:32","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"769","2022-04-18 06:26:59","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"768","2022-04-18 06:26:57","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"767","2022-04-18 06:26:56","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"766","2022-04-18 06:26:51","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"765","2022-04-18 06:08:27","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"764","2022-04-18 06:08:26","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"763","2022-04-18 06:08:24","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"762","2022-04-18 06:08:23","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"761","2022-04-18 06:08:23","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"760","2022-04-18 06:08:22","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"759","2022-04-18 06:08:22","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"758","2022-04-18 06:08:21","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"757","2022-04-18 06:08:20","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"756","2022-04-18 06:08:18","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"755","2022-04-18 06:08:14","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"754","2022-04-18 06:08:12","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"753","2022-04-18 06:08:08","195.250.80.10","GNC-Alfa CJSC","Armenia","195.250.80.10","1536","864","Apache-HttpClient/4.5.12 (Java/1.8.0_321)",",3.7,21.8,27.9,29.3",NULL
"752","2022-04-14 08:40:29","37.252.95.165","Ucom CJSC","Armenia","host-165.95.252.37.ucom.am","1440","900","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15",",7.1,8,16.8,19.1",NULL
"751","2022-04-12 04:22:37","31.7.162.99","MTS Armenia CJSC","Armenia","host-31-7-162-99.customers.mts.am","390","844","Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19E258 [FBAN/FBIOS;FBDV/iPhone14,5;FBMD/iPhone;FBSN/iOS;FBSV/15.4.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",",14.2,17.4,23.7,26.4",NULL
"750","2022-04-06 04:15:32","104.28.130.8","CLOUDFLARENET","Armenia","104.28.130.8","428","926","Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Mobile/15E148 Safari/604.1",",0.3,55.7,105.2,108.5",NULL
"749","2022-04-04 09:53:50","78.109.74.155","GNC-Alfa CJSC","Armenia","78.109.74.155","1440","900","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",",5.8,6.1,6.2,6.3",NULL
"748","2022-04-03 07:47:53","78.109.74.49","GNC-Alfa CJSC","Armenia","78.109.74.49","1440","900","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",",7.7,33,34.4,38.3",NULL
"747","2022-04-02 13:39:45","62.89.23.54","GNC-Alfa CJSC","Armenia","62.89.23.54","1440","900","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",",3.5,70.7,72.8,73.9",NULL
"746","2022-04-02 13:26:01","62.89.23.54","GNC-Alfa CJSC","Armenia","62.89.23.54","1440","900","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.83 Safari/537.36",",27.8,34.9,52.6,53.3",NULL
"745","2022-04-01 14:17:22","37.252.93.125","Ucom CJSC","Armenia","host-125.93.252.37.ucom.am","1536","960","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36",",4.2,4.4,62.4,63.8",NULL
"744","2022-03-17 13:59:21","37.252.89.175","Ucom CJSC","Armenia","host-175.89.252.37.ucom.am","1920","1080","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",",13.6,14.1,21.4,47",NULL
"743","2022-03-14 13:57:30","46.193.66.29","Wifirst S.A.S.","France","eth-east-parth2-46-193-66-29.wb.wifirst.net","1536","864","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",",5,6.9,9.6,10.7",NULL
"742","2022-03-13 13:45:43","134.102.121.112","Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.","Germany","134.102.121.112","1920","1080","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0",",0,10,10.6,10.7",NULL
"741","2022-03-13 13:44:11","134.102.121.112","Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.","Germany","134.102.121.112","1920","1080","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0",",31.9,40.1,47.4,48.7",NULL
"740","2022-03-13 13:37:43","78.109.71.39","GNC-Alfa CJSC","Armenia","78.109.71.39","1440","900","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",",2.5,2.6,2.9,2.9",NULL
"739","2022-03-09 12:45:49","37.252.91.161","Ucom CJSC","Armenia","host-161.91.252.37.ucom.am","1920","1080","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",",8.5,11.4,62.5,72",NULL
"738","2022-03-09 09:52:15","195.250.69.134","GNC-Alfa CJSC","Armenia","195.250.69.134","1920","1080","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",",9.9,29.4,40.2,47.7",NULL
"1113","2022-07-24 06:56:34","37.252.88.38","Ucom CJSC","Armenia","host-38.88.252.37.ucom.am","1920","1080","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0",",9.3,9.8,12.1,13.8","1"
"1114","2022-07-24 06:57:31","37.252.88.38","Ucom CJSC","Armenia","host-38.88.252.37.ucom.am","1920","1080","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0",",8.6,9.1,15.9,25.3","1"
"1115","2022-07-24 06:58:54","37.252.88.38","Ucom CJSC","Armenia","host-38.88.252.37.ucom.am","1920","1080","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0",",0,0,0,3.6","1"
"1116","2022-07-24 07:09:25","37.252.88.38","Ucom CJSC","Armenia","host-38.88.252.37.ucom.am","396","858","Mozilla/5.0 (Android 10; Mobile; rv:95.0) Gecko/95.0 Firefox/95.0",",10.2,10.9,23.1,25.3","coach"
"1117","2022-07-24 07:16:54","141.136.91.109","Ucom CJSC","Armenia","host-109.91.136.141.ucom.am","414","736","Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone8,2; iOS 15_4_1; ru_AM; ru-AM; scale=2.61; 1080x1920; 383361019)",",9.1,19.1,48.5,60.3","coach"
"1118","2022-07-24 08:08:23","37.252.88.38","Ucom CJSC","Armenia","host-38.88.252.37.ucom.am","1920","1080","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0",",4.6,7.8,9.9,10.5",NULL
"1119","2022-07-24 08:08:47","37.252.88.38","Ucom CJSC","Armenia","host-38.88.252.37.ucom.am","1920","1080","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0",",9,10.9,13.4,15.1","coach"
"1120","2022-07-24 08:10:34","37.252.88.38","Ucom CJSC","Armenia","host-38.88.252.37.ucom.am","1920","1080","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0",",0,0,0,0","coach"
"1121","2022-07-24 08:14:12","37.252.88.38","Ucom CJSC","Armenia","host-38.88.252.37.ucom.am","1920","1080","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0",",48.7,49.2,51.5,57.6","coach"
"1122","2022-07-24 09:11:33","37.252.88.181","Ucom CJSC","Armenia","host-181.88.252.37.ucom.am","393","851","Mozilla/5.0 (Linux; Android 11; Mi 9T Pro Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/370.0.0.14.108;]",",177.6,180.4,188,189.7","coach"
"1123","2022-07-24 09:39:58","141.136.88.85","Ucom CJSC","Armenia","host-85.88.136.141.ucom.am","2560","1440","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",",2.7,8.2,15.4,17.7","coach"
"1124","2022-07-24 12:49:17","46.36.117.49","Ucom CJSC","Armenia","host-49.117.36.46.ucom.am","414","896","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone12,5; iOS 15_5; en_AM; en-US; scale=3.00; 1242x2688; 383361019)",",8.3,9.3,96.2,97.4","coach"
"1125","2022-07-24 20:11:32","116.179.37.119","CHINA UNICOM China169 Backbone","China","baiduspider-116-179-37-119.crawl.baidu.com","1600","1600","Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)",",0.2,0.2,0.2,0.2",NULL
"1126","2022-07-24 20:57:02","116.179.37.250","CHINA UNICOM China169 Backbone","China","baiduspider-116-179-37-250.crawl.baidu.com","1600","1600","Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)",",0.2,0.2,0.2,0.2",NULL
"1127","2022-07-26 09:05:44","178.160.192.134","Telecom Armenia CJSC","Armenia","178.160.192.134","375","667","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77 [FBAN/FBIOS;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/15.5;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",",8.9,9.5,31.6,40.3","coach"
"1128","2022-07-26 09:16:43","37.252.88.230","Ucom CJSC","Armenia","host-230.88.252.37.ucom.am","1536","864","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",",13.4,27.3,63.9,66.1","coach"
"1129","2022-07-26 09:43:44","78.109.70.104","GNC-Alfa CJSC","Armenia","78.109.70.104","412","823","Mozilla/5.0 (Linux; Android 10; ONEPLUS A5010 Build/QKQ1.191014.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/376.0.0.12.108;]",",15.5,16.2,28.9,30.8","coach"
"1130","2022-07-26 09:45:10","141.136.78.244","Ucom CJSC","Armenia","host-244.78.136.141.ucom.am","390","844","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/15.5;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",",6.4,7.4,40.2,41","coach"
"1131","2022-07-26 10:01:47","78.109.66.115","GNC-Alfa CJSC","Armenia","78.109.66.115","393","786","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Build/PKQ1.180904.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.105 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/376.0.0.12.108;]",",5.6,186.7,196.5,202.5","coach"
"1132","2022-07-26 11:11:31","37.252.89.14","Ucom CJSC","Armenia","host-14.89.252.37.ucom.am","414","896","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/15.5;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",",15.9,16.4,25.4,26.6","coach"
"1133","2022-07-26 12:12:20","78.109.68.197","GNC-Alfa CJSC","Armenia","78.109.68.197","393","851","Mozilla/5.0 (Linux; Android 11; M2004J19C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",",21.3,55,63.9,73.6","coach"
"1134","2022-07-26 12:44:00","217.76.15.109","MTS Armenia CJSC","Armenia","109.15.76.217.in-addr.mts.am","375","667","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/15.5;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",",8.4,22.9,41.8,45.6","coach"
"1135","2022-07-26 13:39:30","46.70.147.201","Telecom Armenia CJSC","Armenia","46.70.147.201","375","812","Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19E241 [FBAN/FBIOS;FBDV/iPhone11,2;FBMD/iPhone;FBSN/iOS;FBSV/15.4;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",",12.6,13.3,22.1,27.3","coach"
"1136","2022-07-26 14:01:26","46.71.7.56","Telecom Armenia CJSC","Armenia","46.71.7.56","385","854","Mozilla/5.0 (Linux; Android 12; SM-A225F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/376.0.0.12.108;]",",10.7,11.5,22.3,29.5","coach"
"1137","2022-07-26 15:24:33","46.70.218.91","Telecom Armenia CJSC","Armenia","46.70.218.91","360","740","Mozilla/5.0 (Linux; Android 10; SM-A600FN Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/100.0.4896.79 Mobile Safari/537.36 Instagram 243.0.0.16.111 Android (29/10; 320dpi; 720x1450; samsung; SM-A600FN; a6lte; samsungexynos7870; en_GB; 382290485)",",8.9,10.5,23.6,32.2","coach"
"1138","2022-07-26 15:24:36","37.252.91.62","Ucom CJSC","Armenia","host-62.91.252.37.ucom.am","393","851","Mozilla/5.0 (Linux; Android 10; Redmi Note 8T Build/QKQ1.200114.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.101 Mobile Safari/537.36 Instagram 244.1.0.19.110 Android (29/10; 440dpi; 1080x2130; Xiaomi/xiaomi; Redmi Note 8T; willow; qcom; en_US; 384108453)",",9.7,10.5,46,47.9","coach"
"1139","2022-07-26 15:25:31","195.250.95.104","GNC-Alfa CJSC","Armenia","195.250.95.104","390","844","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone14,5; iOS 15_5; en_AM; en-AM; scale=3.00; 1170x2532; 383361019)",",9.7,10.2,32.6,38.2","coach"
"1140","2022-07-26 15:27:10","37.252.83.247","Ucom CJSC","Armenia","host-247.83.252.37.ucom.am","375","667","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone10,2; iOS 15_5; en_AM; en-AM; scale=2.88; 1080x1920; 383361019) NW/3",",17.7,41.2,82.2,83.6","coach"
"1141","2022-07-26 15:27:29","78.109.69.131","GNC-Alfa CJSC","Armenia","78.109.69.131","428","926","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone13,4; iOS 16_0; en_AM; en-AM; scale=3.00; 1284x2778; 383361019) NW/3",",10.1,17,44.6,45.4","coach"
"1142","2022-07-26 15:28:45","78.109.74.183","GNC-Alfa CJSC","Armenia","78.109.74.183","1366","768","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71",",8.1,10.3,170.6,176.5","coach"
"1143","2022-07-26 15:31:18","37.252.92.21","Ucom CJSC","Armenia","host-21.92.252.37.ucom.am","414","896","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone12,1; iOS 15_5; en_AM; en-AM; scale=2.00; 828x1792; 383361019) NW/3",",9,9.5,15.1,16.2","coach"
"1144","2022-07-26 15:32:31","37.252.94.143","Ucom CJSC","Armenia","host-143.94.252.37.ucom.am","393","873","Mozilla/5.0 (Linux; Android 12; M2101K9AG Build/SKQ1.210908.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Mobile Safari/537.36 Instagram 244.1.0.19.110 Android (31/12; 440dpi; 1080x2166; Xiaomi; M2101K9AG; courbet; qcom; en_US; 384108349)",",11,11.7,25.5,26.2","coach"
"1145","2022-07-26 15:34:31","141.136.91.27","Ucom CJSC","Armenia","host-27.91.136.141.ucom.am","390","844","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone13,3; iOS 15_5; en_AM; en-AM; scale=3.00; 1170x2532; 383361019)",",10,10.5,14.3,14.7","coach"
"1146","2022-07-26 15:34:46","78.109.67.131","GNC-Alfa CJSC","Armenia","78.109.67.131","360","780","Mozilla/5.0 (Linux; Android 9; COR-L29 Build/HUAWEICOR-L29; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Mobile Safari/537.36 Instagram 245.0.0.0.71 Android (28/9; 480dpi; 1080x2128; HUAWEI/HONOR; COR-L29; HWCOR; kirin970; ru_BY; 383898159)",",5.1,6,14.1,15.3","coach"
"1147","2022-07-26 15:35:28","83.139.26.5","MTS Armenia CJSC","Armenia","83.139.26.5","414","896","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone12,1; iOS 15_5; en_AM; en-AM; scale=2.00; 828x1792; 383361019)",",11.7,12.1,19.4,59.8","coach"
"1148","2022-07-26 15:36:30","37.252.83.134","Ucom CJSC","Armenia","host-134.83.252.37.ucom.am","390","844","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone13,3; iOS 15_5; en_AM; en-AM; scale=3.00; 1170x2532; 383361019) NW/3",",5.2,13.4,16.1,16.6","coach"
"1149","2022-07-26 15:41:17","217.76.13.74","MTS Armenia CJSC","Armenia","74.13.76.217.in-addr.mts.am","414","896","Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 243.0.0.14.111 (iPhone11,8; iOS 14_6; en_AM; en-AM; scale=2.00; 828x1792; 381896591) NW/3",",10.2,11.1,18.3,20.2","coach"
"1150","2022-07-26 15:44:42","72.240.47.27","BUCKEYECABLEVISION","United States","cm-72-240-47-27.buckeyecom.net","390","844","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 241.1.0.17.112 (iPhone14,5; iOS 15_5; en_US; en-US; scale=3.00; 1170x2532; 379986242)",",4.1,144.4,150,153.6","coach"
"1151","2022-07-26 15:44:53","78.109.72.240","GNC-Alfa CJSC","Armenia","78.109.72.240","375","812","Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone12,3; iOS 15_4_1; ru_RU; ru-RU; scale=3.00; 1125x2436; 383361019)",",10.2,10.7,32.2,35.7","coach"
"1152","2022-07-26 15:45:51","217.76.11.251","MTS Armenia CJSC","Armenia","251.11.76.217.in-addr.mts.am","339","753","Mozilla/5.0 (Linux; Android 12; SM-G991B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Mobile Safari/537.36 Instagram 244.1.0.19.110 Android (31/12; 510dpi; 1080x2167; samsung; SM-G991B; o1s; exynos2100; en_US; 384108455)",",8.2,71.2,82.9,83.2","coach"
"1153","2022-07-26 15:46:56","87.241.189.11","Telecom Armenia CJSC","Armenia","87.241.189.11","375","812","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone13,4; iOS 15_5; en_AM; en-AM; scale=3.42; 1284x2780; 383361019)",",11.4,11.9,25.2,27.6","coach"
"1154","2022-07-26 15:48:21","141.136.88.16","Ucom CJSC","Armenia","host-16.88.136.141.ucom.am","393","851","Mozilla/5.0 (Linux; Android 10; MI 9 Build/QKQ1.190825.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Mobile Safari/537.36 Instagram 244.1.0.19.110 Android (29/10; 440dpi; 1080x2221; Xiaomi; MI 9; cepheus; qcom; en_US; 384108453)",",4.9,8.1,22.8,24.7","coach"
"1155","2022-07-26 15:50:47","46.70.86.184","Telecom Armenia CJSC","Armenia","46.70.86.184","375","812","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone10,6; iOS 15_5; en_RU; en-RU; scale=3.00; 1125x2436; 383361019)",",10,19.1,123.1,126","coach"
"1156","2022-07-26 15:52:26","87.241.189.186","Telecom Armenia CJSC","Armenia","87.241.189.186","390","844","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone14,5; iOS 15_5; en_AM; en-AM; scale=3.00; 1170x2532; 383361019)",",15.2,24.8,31.2,33.8","coach"
"1157","2022-07-26 15:54:10","37.252.83.164","Ucom CJSC","Armenia","host-164.83.252.37.ucom.am","412","892","Mozilla/5.0 (Linux; Android 11; GM1917 Build/RKQ1.201022.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/376.0.0.12.108;]",",8.7,9.2,15.6,21","coach"
"1158","2022-07-26 15:55:46","78.109.76.30","GNC-Alfa CJSC","Armenia","78.109.76.30","390","844","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone13,2; iOS 15_5; en_US; en-US; scale=3.00; 1170x2532; 383361019) NW/3",",9.7,10.2,17.4,19.8","coach"
"1159","2022-07-26 15:59:51","37.252.82.228","Ucom CJSC","Armenia","host-228.82.252.37.ucom.am","375","812","Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone14,4; iOS 15_4_1; en_AM; en-AM; scale=2.88; 1080x2338; 383361019) NW/3",",17.9,18.4,30.9,39.7","coach"
"1160","2022-07-26 16:09:17","37.252.89.193","Ucom CJSC","Armenia","host-193.89.252.37.ucom.am","390","844","Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone13,3; iOS 15_4_1; en_AM; en-AM; scale=3.00; 1170x2532; 383361019) NW/3",",5.1,6.9,8.3,8.6","coach"
